geoid,phi
26163520300,-2.1862488513599545
26163520400,-0.8192445097935287
26163520700,-2.0346134688585398
26163520800,-2.1553430807235983
26163521100,-1.7773656046177253
26163521400,-2.039412018976206
26163521500,-1.9338612032619875
26163521800,-0.6065043606444581
26163521900,-1.2038932988746862
26163522000,-1.2931237644757472
26163522300,0.16480615680552185
26163522400,-2.004954803711898
26163522500,-2.2052386601291976
26163522800,-1.9655231349493392
26163523100,-2.2670032461969645
26163523200,-1.1880258830837813
26163523300,0.004998690490325038
26163523400,-1.0143195880087297
26163523800,-0.319276486272712
26163524001,-0.31892572573942835
26163524101,-0.02283577016496981
26163524200,-0.4773671915918124
26163524300,0.3040103883647385
26163524500,-2.911342157029193
26163524600,-2.2795579271512723
26163524700,-1.2722806456714277
26163524800,0.08656560823229074
26163525400,-0.7246805870157096
26163525700,0.27136996451173084
26163525800,-0.6260057173847202
26163525900,-1.305543153510907
26163526000,-2.01717973235196
26163526100,-1.3163758464509372
26163526200,-0.06359101225414054
26163526300,0.033261862484776
26163526400,0.04795857224053311
26163526500,-1.022365045965101
26163527900,-0.8976651560190342
26163530100,-1.1871179914513668
26163530200,-1.914626423774084
26163530300,-2.0030085447757813
26163530400,0.22041961822341755
26163530500,-0.760387350457182
26163530800,-1.1808794908226736
26163530900,-0.016548993128212033
26163531100,0.3747700571757335
26163531200,-0.3000516966454142
26163531300,-0.8615915428975619
26163531400,0.004318451948340393
26163531501,0.288231141836553
26163531502,-0.03147034951009154
26163531600,-0.047735192328931544
26163531700,-0.36755274647932584
26163531800,-0.05685709898086882
26163531900,0.035996986673853974
26163532100,-0.1819558824286014
26163532400,0.13676138639941787
26163532600,-2.019203537169182
26163532700,-1.1595641471010878
26163533000,-1.168422649751785
26163533100,-0.01598254615773012
26163533200,0.3959144240513847
26163533300,-0.12766565252981452
26163533400,-0.20784685516251264
26163533600,-0.1372863082014172
26163533800,0.11490115926281151
26163533900,-2.103878238418317
26163534100,-0.7032210278934802
26163534200,0.02763541325065138
26163534300,-0.10870551506967692
26163534400,0.11727847393010937
26163534700,-0.28671413168598225
26163534800,-1.162503686221239
26163535000,-0.48755948017090883
26163535100,-0.015731475298072978
26163535200,-0.4859297912580743
26163535300,-1.1377937069258586
26163535600,-0.1669480658047199
26163535700,0.20160185965306263
26163535800,-0.9042426369739198
26163536100,-0.3508244162358616
26163536200,-0.7296158921498779
26163536300,-0.20428196617775016
26163536400,-0.03890851831276608
26163536500,-0.8489434231849262
26163536600,-1.1100820448365667
26163536700,0.22920723132961096
26163536800,0.032561943504549114
26163536900,-0.8505519651512161
26163537000,-1.0784685550408144
26163537100,-1.1802621479045998
26163537200,0.03661751412068844
26163537300,-0.2715010440439815
26163537500,0.018432646004657827
26163537600,-0.8594497852646853
26163537700,-0.5459805985129852
26163537800,-0.47927835325726065
26163538100,-1.0305278040063894
26163538200,-0.023688528481957287
26163538300,-1.0760669100111142
26163538400,-0.8734328136082242
26163538500,-0.7263294047553885
26163538600,-0.43889306761817093
26163538700,-1.6902124448780662
26163538800,-0.06283350102214896
26163538900,-0.7761038589298882
26163539000,-0.3074155445513624
26163539100,-0.3211733863648349
26163539200,-1.0569967379000889
26163539300,-0.42217200808561334
26163539400,-0.8060474159670747
26163539500,-1.8427869569632707
26163539600,-0.42172824283508287
26163539700,-0.4750921668775193
26163540100,-0.3161516229135634
26163540200,-0.2283265351921383
26163540300,-0.4573940111572419
26163540400,-0.45516198997850665
26163540500,-0.5921269212330191
26163540600,-0.5942957248716124
26163540700,-1.178046328470315
26163540800,-0.2124487904528598
26163540900,-0.7729264516418314
26163541000,-1.013764281376565
26163541100,-0.07870904951253603
26163541200,-1.4853613306346394
26163541300,-1.1526813879330682
26163541400,-1.0547895583421174
26163541500,-0.9276083717818886
26163541700,-0.8239905691236192
26163541800,-0.4421749614824876
26163542100,-0.7965088690263719
26163542200,-0.7496107406627596
26163542300,-0.5670754865321398
26163542400,-0.2630852212448135
26163542500,-0.3956135302256186
26163542600,-0.7174889636402405
26163542900,-1.3204529848713362
26163543000,-0.40629705497691554
26163543100,-0.05334515558048732
26163543200,-0.558051389599538
26163543300,-1.8538065079939507
26163543400,-0.4246637505070517
26163543500,0.2805113703637686
26163543700,-0.15314410386042437
26163543900,-1.3513985099294357
26163544000,-0.4022443405401845
26163544100,-0.15143104780931796
26163544200,0.2150493576307818
26163544300,-1.3240458102663262
26163544800,-0.12325966721107691
26163545100,-0.5520772396475246
26163545200,0.04095989321721846
26163545500,-0.9627531565128536
26163545600,-0.7198307076089719
26163545700,-0.7469231364751447
26163545800,-0.6427455135265814
26163545900,-0.954996553540882
26163546000,-0.6269562646016197
26163546100,-0.49538284771771596
26163546201,-0.1393127215840947
26163546301,-0.51867463016256
26163546600,0.12032636242391953
26163546700,-0.4293805986840649
26163547000,-0.8894253427929303
26163547100,-0.6727468333461984
26163547200,-1.4209424195893852
26163550100,-0.418588581711866
26163550200,-0.9905827835860939
26163550300,-0.46641727451217857
26163550400,-1.6931056644239557
26163550500,-0.7838584260584491
26163550600,-1.4371937635381196
26163550700,-1.3590945097658254
26163550800,-0.7717776416517678
26163550900,-0.5788472069439398
26163551100,-1.1469152221719097
26163551200,-1.3377899777310798
26163551300,-1.1405525394058837
26163551400,-1.1832972485073403
26163551500,-0.7230125797309651
26163551600,-0.4675816874545332
26163551700,-0.6018766758141872
26163551800,-1.1857588291004757
26163552000,-0.5241501109717871
26163552100,-0.5100255675291946
26163552200,-0.4323731538091345
26163552300,-0.7843147747352549
26163552400,-0.6953325644217961
26163552801,-0.6794352509089556
26163553000,-2.115929901297214
26163553100,-0.32974761579028977
26163553200,-0.5784807864833366
26163553601,-0.20612742267931303
26163553800,-0.1522161190891111
26163554100,-1.4010220047155857
26163554200,-1.359684693804873
26163554300,-1.0878831100075728
26163554400,-0.8472697338263814
26163554500,-1.1223169225972864
26163554600,-0.6605057638758056
26163554700,-1.2277895461619825
26163554800,-1.4322665090260693
26163554900,-1.4793311252097
26163555100,-1.2826399248568507
26163555300,-1.3665992827408058
26163555401,-0.9928040760518578
26163555500,-1.1001385195819422
26163555600,-0.7412821277735229
26163556100,-1.6441589194249007
26163556200,-1.1823962991403971
26163556300,-1.7259719867859924
26163556400,-1.3590723581122426
26163556500,-1.8925069600493958
26163556600,-1.0204645007415623
26163556700,-1.2592227753181573
26163556800,-1.389152918934682
26163556900,-1.0068209964954045
26163557000,-1.348895971153564
26163557100,-1.4089918484557873
26163557200,-1.7689664194141836
26163557300,-1.5364358008803296
26163557400,-0.908281812153572
26163557500,-1.2990317847586013
26163557600,-1.7158647336816542
26163557700,-1.2508469948788672
26163557901,-1.8415753415728082
26163558000,-1.6543440879122657
26163558100,-1.5921012157696761
26163558200,-1.2711730506173182
26163558301,-1.7558447889675652
26163558400,-1.3061489226447067
26163558500,-1.2244059661534965
26163558600,-1.3037537380294322
26163558700,-1.056362546363837
26163558800,-0.4079916382226749
26163558900,-1.2018813363615537
26163559000,-0.3701142552493002
26163559100,-0.5245236706697842
26163559200,-0.5264509512968177
26163559800,-1.299226596539741
26163560100,-1.9460125028824928
26163560201,-0.7653665094835754
26163560202,-1.5872540071389525
26163560300,-1.672235648025908
26163560400,-1.6583502342722607
26163561200,-1.1018027757630353
26163561301,-1.2862705604038358
26163561302,-1.8816925191801996
26163561600,-1.7077048396238141
26163561700,-1.8342053263966918
26163561900,-1.2279582508191889
26163562300,-1.1861007733889035
26163562400,-1.445137544622777
26163562500,-1.9796741809362552
26163562600,-1.9473571142433013
26163562700,-1.8070797554973344
26163562800,-1.7440787655380245
26163562900,-1.6340394959807192
26163563200,-0.6378414736430034
26163563300,-1.7471791453072714
26163563400,-1.238185740698681
26163563500,-1.5527121712398078
26163563600,-1.6166941358259739
26163563700,-1.283982430746027
26163563800,-0.4745649314465764
26163563900,-1.772448336266944
26163564000,-1.4396525827958555
26163564100,-1.125879571472704
26163564200,-1.3441179896542672
26163564300,-1.037679664169744
26163564401,-1.187716345247259
26163564402,-1.2406209585478172
26163564501,-0.5149911280332802
26163564502,-1.6442647038310543
26163564503,-1.4985725488728945
26163564504,-1.054661010483704
26163564600,-1.283675786210376
26163564700,-1.2020760962802703
26163564800,-1.2485860853818098
26163564900,-1.6119574756314996
26163565001,-0.8884369319864659
26163565100,-1.5692076429645767
26163565200,-0.7185866064422045
26163565301,-1.1946958109742807
26163565302,-1.2689941069109565
26163565600,-0.16471286360633586
26163565700,-0.770817818924093
26163565800,-1.0119832201547956
26163565900,-1.005683219587429
26163566400,-1.8750242084907862
26163566500,-1.8092894287894625
26163566600,-1.0464121399494255
26163566700,-1.6028752433068836
26163566800,-1.1548930527089343
26163566900,-1.0542524758519256
26163567000,-0.33365380153265267
26163567100,-1.3619587200580918
26163567201,-0.9487209432116849
26163567202,-0.5589801244058071
26163567300,-0.8800822456885893
26163567400,-1.292075880573185
26163567800,-1.350038580858571
26163567900,-1.0524661251407597
26163568000,-1.5782494838190098
26163568200,-1.2928270493366418
26163568300,-0.7086099695536996
26163568400,-0.9730308296540868
26163568500,-0.5420923005131972
26163568700,-1.1563642253627349
26163568800,-0.8851281141171241
26163568900,-1.4902872222705028
26163569100,-0.9714105421790269
26163569200,-1.7156255474129796
26163569300,-1.2759994437059905
26163569400,-1.2941259368353126
26163569500,-0.7484250848623998
26163569600,-0.22956295140511362
26163569700,-0.8535841628921506
26163569800,-0.9405730539404653
26163569900,-0.6268719163005706
26163570100,-1.0161713746072247
26163570200,-0.4000438091023762
26163570400,-0.9546762353750741
26163570500,-1.2880107663699825
26163570600,-0.15491139931796358
26163570800,-0.36047596658201336
26163570900,-0.008249598610441637
26163571000,-0.7181760998679828
26163571500,-1.1823484889793436
26163571600,-1.2569965870974733
26163571700,-1.0237587038056242
26163571800,-1.141864210278969
26163571900,-0.3475047287790598
26163572000,-0.5540803972737285
26163572100,-1.1990409819558292
26163572200,-1.0850528127044328
26163572400,-1.1643411626257556
26163572500,-1.009821564430855
26163572600,-0.931290467669608
26163572700,-0.9289424760997409
26163572800,-0.6765317719878434
26163572900,-0.47461925726875326
26163573000,-1.12251003125827
26163573100,-0.9409207052271544
26163573300,-1.4520368779953245
26163573400,-1.7843053810437657
26163573501,-1.788561144313958
26163573600,-1.4870752199075223
26163573701,-0.9795555234910738
26163573702,-1.3227165204052813
26163573800,-1.4881631643154214
26163573900,-1.3008917455865148
26163574000,-1.5978785243187552
26163574100,-1.3802233444563983
26163574203,-0.9879361149150035
26163574301,-0.9796182069518751
26163574600,-1.1252638387757952
26163574700,-1.0543107734413708
26163574800,-0.709880303719066
26163574900,-1.852443016237284
26163575000,-1.3158360121731414
26163575100,-1.1244862704205822
26163575200,-1.2520326349069808
26163575300,-0.9307978218997067
26163575401,-1.1914829536981795
26163575500,-1.0188001634416624
26163575600,-1.41098448914438
26163576001,-0.011816064213405378
26163576100,-1.1726295211787645
26163576200,-0.832571786245167
26163576300,-0.9412722451136463
26163576400,-1.426962734818439
26163576500,-0.8014782886057075
26163576600,-0.5292996146739671
26163576700,-0.6666429727321037
26163577000,-1.1539122213223307
26163577100,-1.0506020540843972
26163577200,-1.3338802566780357
26163577300,-0.7729320782875021
26163577400,-1.2051012840328903
26163577500,-0.40386752753556293
26163577600,-0.32448486762993606
26163577700,-0.2278550900339182
26163577800,-1.2154013850487908
26163577900,-0.7889089681896674
26163578000,-0.7292166846103113
26163578500,-1.0011669520111401
26163578600,-1.5337807670210355
26163579100,-1.3942466560154407
26163579200,-0.9513579932654361
26163579300,-0.4901125893282996
26163579501,-1.1963975789600767
26163579600,-0.23699780711323656
26163579700,-0.15728630639966873
26163579800,-2.31016112214513
26163579900,-1.66845265357667
26163580100,-1.7842079243084539
26163580200,0.19697302997405813
26163580300,-0.6682743615693428
26163580400,-1.0757380356096506
26163580500,-0.9542776664575485
26163580600,-1.0129708962435617
26163580700,-1.469148316730814
26163580800,-1.2818948717549539
26163580900,-1.1780156951262237
26163581101,-1.5208836406655164
26163581200,-0.9830431128906006
26163581500,-0.5889704200665091
26163581600,-1.2294293291263416
26163581800,-0.7615204449840518
26163581900,-1.0755061697244568
26163582000,-1.199367519709478
26163582100,-0.9630286508369114
26163583001,-1.1427262636138378
26163583101,-0.3207703385360967
26163583200,-1.457782033664379
26163583300,-1.061691558876555
26163583400,-0.9416474260667418
26163583500,-0.32276270082822006
26163583600,-0.6701651020117323
26163583700,-1.1426240035230575
26163583800,-1.5737770034791567
26163583900,-1.2077362179797069
26163584000,-0.8611779775354275
26163584100,-1.7528100935961675
26163584200,-1.5760296349575769
26163584300,-1.8362042972714256
26163584400,-1.5968461125694007
26163584501,-1.6257589638933139
26163584600,-1.5691552267592714
26163584700,-0.7817342625861565
26163584801,-0.2576943644525869
26163584802,-0.07021545803365103
26163585500,-1.9007120034215845
26163585600,-1.399131533076984
26163585700,-1.3619187865607099
26163585800,-1.4425662484766706
26163585900,-1.273346549220247
26163586201,-1.6335861185101954
26163586300,-1.804211669071083
26163587000,-1.3125997862283585
26163587900,-1.517023426343261
26163588001,-0.7738730722248298
26163588002,-0.11918579731040055
26163588101,-1.5422163204702848
26163588102,-1.5365770281470053
26163588200,-0.5327321687307852
26163588300,-1.026624251017051
26163588400,-1.1999751839574115
26163589300,-0.20081499961442892
26163589401,-0.6885425589148837
26163589402,-0.20754238803019262
26163590401,-1.2369338067923785
26163590500,-1.4910591797099704
26163590600,-0.8243043868516243
26163591501,-0.8609550791367051
26163591502,-1.587939107572519
26163591600,-1.4848370799567263
26163591700,-0.8689562340537526
26163591800,-1.0505378012677908
26163591900,-0.7560004188118066
26163592000,-0.3690870597552926
26163593001,-1.1312829512314364
26163593200,-0.48795904824558556
26163593301,-0.897443177119693
26163594000,-1.1376202639828437
26163594100,-0.6809915876653493
26163594200,-0.7270264394507442
26163594300,-0.8087758561960566
26163594401,-0.9272198521247503
26163594500,-1.0040219371901058
26163595000,-1.165627589462268
26163595100,-1.3085383337699903
26163595201,-1.121698995037808
26163596100,-0.8313983321344147
26163596200,-0.8954876432686023
26163596300,-0.23332011947002532
26163597000,-0.9817768299587973
26163598000,-0.8884497318604968
26163599001,-1.1502617354741596
26163599100,-0.5705623547968439
26163981700,-0.27143764680031146
26163981800,-2.691251133500571
26163981901,-2.416088293413725
26163981902,-2.779184071380401
26163982000,-3.5046195316313558
26163982101,-2.5826109684131446
26163982102,-2.5546593162639404
26163982200,-2.142187323068135
26163982301,-3.1818414197760014
26163982302,3.878206836725929
26163982400,-2.9782976451926584
26163982500,-3.173315809174884
26163982600,1.2338306545855855
26163982700,-3.8483590145253137
26163982900,-4.266980196912861
26163983100,-2.283644041251429
26163983200,-3.2004432571065933
26163983301,-2.5581366290027425
26163983302,-2.530029888916598
26163983400,-2.677714763135333
26163983600,-4.234081291089172
26163983700,-2.5165892605127955
26163983800,-2.2930163611634238
26163983901,-3.5297859840164154
26163983902,-2.3105197086821265
26163983903,-2.240042955232997
26163984100,-6.336253444620243
26163984200,-3.9135719013605716
26163985000,-4.128369614689975
26163985100,-2.7885955559966114
26163985200,-2.3622349738125
26163985300,-3.147518808185157
26163985400,-2.2902481833677237
26163985500,-1.5332455967134873
26163985600,-6.0114594622339625
26163985700,-2.3105246519567033
26163985800,0.0
26163985900,-4.347398250795859
26163986100,0.0
26163986200,0.060910924170771596
26163986300,-3.578505293514998
26163986400,2.2845535450342447
26163986501,-0.758280057148383
26163986502,-4.255020930237009
26163986600,-0.9710731538446886
26163987000,-3.4105422771382523
