geoid,pi
26163565200,-0.042213290493340536
26099241300,-0.033506704093926594
26099240700,-0.2858765276304768
26163524800,0.0014259611551579883
26163501100,-0.03307285625210989
26099258500,-0.15140513128430974
26163551600,-0.020495194039750926
26163516500,-0.4331724975647032
26163501800,-0.06601442680093665
26147633100,0.14634783955808134
26093742202,-0.41319834793070315
26163514300,-0.1922965103571803
26099268100,-0.25946623023607435
26163526100,-0.15054837444101832
26163521500,-0.3853896630098633
26163521400,-0.3003106094474179
26163518000,-0.42239648261617163
26099255200,-0.15703518741878325
26163583600,-0.07478162873560315
26163542400,-0.0006454560337318242
26163538200,0.021241053441334545
26163543200,-0.06336002693389077
26163539300,-0.021214953898600876
26163531300,-0.239847489639607
26163538300,-0.15163436320599558
26163545100,-0.027996710211962313
26163551500,-0.04890621139549761
26163501300,0.010109079340311751
26163558700,-0.2179447628738479
26163501700,-0.23095326744801323
26163505800,-0.3700814940822857
26099268400,-0.31374008781339335
26163554900,-0.22551813916915905
26163503300,0.12731169316991528
26163514100,-0.09203998184730854
26125181400,-0.23573925352091676
26163540300,-0.17615870899340397
26163537000,-0.11735025114154497
26125173400,-0.20606146896872146
26163540100,-0.015501314293970548
26163541300,-0.2001725246922196
26163554400,-0.10632872414414588
26125144500,-0.11051465602692581
26163516400,-0.2558365822720665
26163579100,0.00040009516699166306
26163550600,-0.14899937701916882
26099222103,-0.1223391776357563
26163571500,-0.1316517947881195
26163981902,-0.31633469534843467
26163982102,-0.3118552466777659
26163540200,-0.023400230255959754
26163539100,-0.16103701604990295
26099225401,-0.06613374927517213
26163535200,-0.12218720007008922
26163542900,-0.2555415269633343
26163577000,-0.14998982242791295
26125167500,-0.28439570584363694
26163541400,-0.09341690501847127
26125166800,-0.11428198931968536
26125157400,-0.20867862295417502
26161414200,-0.18115152750142985
26163584801,-0.06401365043876844
26099261700,-0.2064116090393802
26161415600,-0.25545583732287547
26163598000,0.14321965225879446
26163538900,-0.0616062282802072
26163569300,-0.23536034594839214
26163571900,-0.01234751293952373
26125171600,-0.3686488952965449
26163985000,-0.4768682043329999
26163510600,0.2558295065924003
26163535800,-0.14306779933518604
26163565900,-0.1569468174079411
26099224001,-0.16444261945070668
26161405500,-0.23307094046031043
26093744900,-0.08733040664927376
26163501500,0.018615706689570383
26125198100,-0.3071370960539107
26099241800,-0.1782149316262238
26099255300,-0.2487936431578483
26161407000,-0.2706355903551483
26163985300,-0.44416055659897047
26163519100,-0.2896103636674077
26093742201,-0.07364593170468975
26099218001,-0.06868956232106045
26125137101,-0.20361423878857043
26163521900,-0.25378021646115945
26163507000,-0.22710966951416006
26163523100,-0.4557927776916556
26125194200,-0.3827881222343209
26163564600,-0.02539453188511563
26099262200,-0.24192896315075008
26163564900,-0.25229271019194743
26163566800,-0.2463741588933719
26125167800,-0.06141865661758248
26163505600,-0.17419103474685768
26099264000,-0.1162827311449193
26163516800,-0.17078803834899917
26163540700,-0.16061361290875603
26163566500,-0.2831960889704463
26093740200,-0.10728425193480863
26161453000,-0.28759851212691984
26163511900,-0.41322748085088773
26163520300,-0.382681821392898
26099231400,-0.16068237656821077
26099245400,-0.3025260509284794
26163501600,-0.427047321205918
26125138301,-0.03072402166070619
26163555401,0.053175705110923704
26163537200,-0.08407323577210998
26163533400,-0.005628558253058287
26163577700,-0.011726121382750103
26163513900,0.13210191874783517
26163576300,-0.06091146661143525
26093743700,-0.12101480865083497
26163523200,-0.2566635037645022
26163536800,-0.13397789516898595
26163526300,-0.2512572420357899
26163983901,-0.34300075499281896
26163577600,-0.08543628093830048
26163577300,-0.07420288681575421
26163573701,0.08641807605825796
26099220003,-0.08485285227082424
26163574700,-0.03855927391893225
26163585700,-0.24114965800976326
26125137400,-0.08417678411992925
26163551400,-0.20688709359524365
26125138302,-0.05306377243073945
26161414700,-0.3201279824642907
26161415800,-0.29505446637657556
26161423600,0.011105524653802778
26163542200,-0.13653454811817653
26163982000,-0.16243639382288913
26163565001,-0.10620296056218656
26161980500,0.09638839185054572
26163517000,-0.4217871966177931
26163519000,-0.2388911914380941
26125184000,-0.20203744209537616
26163572500,-0.03843658425259182
26163573000,-0.27319671297579573
26163985800,-0.06133795619120241
26163525700,0.0701505407003056
26125168601,-0.0822957205999941
26163581500,-0.11512027463562567
26163545500,-0.21927181670881724
26163572000,-0.03598276147933229
26125193700,-0.15248740648371584
26161410300,-0.16187707164884915
26163588101,-0.2877677325872955
26099256300,-0.062176350502067324
26163545600,0.06770345220410232
26163579800,-0.19944047216549926
26163506900,-0.018387968394931953
26163500900,0.11737118376253823
26163530200,-0.22091735704068366
26163522800,-0.4344416748064341
26163579300,-0.10713662254160367
26163545700,-0.14053485599506707
26163579501,-0.0744367615219333
26163982200,-0.30740027586363783
26163503500,-0.0323362718521097
26099263900,-0.10499733655139858
26163535100,-0.0015783684894615253
26163524600,-0.26947377186496896
26163574203,-0.13448169624802161
26099247601,-0.11099364178771325
26099252200,-0.14645441224860695
26161411900,-0.07685917225325327
26147634600,-0.0693149792830536
26163565302,-0.14962024033096094
26161422202,-0.33392784830758815
26163540500,-0.1407315171149183
26163537100,-0.09494968302390777
26163531900,-0.19106253994675806
26125175200,-0.17416834203691
26125161000,-0.4416214898211426
26163596100,-0.07616882065560227
26161461000,-0.20702959202745252
26163526500,-0.07817428108072114
26163576500,-0.03295867520492896
26163580800,-0.21031753872185963
26163550900,0.017077922898957307
26147631600,-0.31220035203361907
26161405300,-0.12404599355855556
26161414300,-0.19038489760441274
26161984000,-0.33175223149301036
26163593001,-0.08572879481654555
26163982900,-0.13241814567933577
26163576001,-0.15083172831187608
26163982400,-0.26704922465985503
26147657200,0.12074264441204037
26125981400,-0.33165540812777533
26163564200,-0.16525426247633584
26163567900,-0.13879434902288348
26163563700,-0.1615248428031354
26161425000,-0.16606791835246085
26147620000,-0.2699744832053533
26161414500,-0.04037011408585295
26161403300,-0.28101832550678874
26099251000,-0.11659868715774327
26161410700,-0.12482030464107845
26161400300,-0.19680678252753125
26161403200,-0.4623285300687849
26161403800,-0.30437994172557953
26163982700,-0.2962874310833473
26161413402,-0.22803345804547323
26125139202,-0.23527998725727103
26161454002,-0.2561474161182838
26099247602,-0.0667774333893045
26161456000,-0.37185231672846886
26163539000,-0.13522999216125564
26099261500,-0.04543943059537505
26099225500,-0.04874830544796515
26161407600,-0.22801312995501097
26161980300,-0.2568100535772474
26125139201,-0.012249923034947482
26163983100,-0.33070888597523
26161402300,-0.04837985599918128
26161405400,-0.4003031648589359
26161410600,0.3099242747099167
26161412100,-0.22475435972405583
26161400400,-0.3579322789071709
26161402500,-0.49682642058247445
26161403400,-0.34113782925682046
26161412700,-0.10961240168827803
26161413200,-0.08361196537681734
26161400600,-0.1528876995626238
26161420200,0.0030182345597267526
26163563600,-0.14695206555651832
26161446200,-0.27902142417103554
26163562900,-0.31226926781860087
26161403100,-0.31163529452117944
26161413000,0.08936477152723915
26161412300,-0.07405254234327092
26161411000,-0.04889446785529346
26161405200,-0.0901325754053058
26161413403,-0.30142324955698235
26161402700,-0.5404252036229285
26161432000,-0.10619218150246357
26163511300,0.034607545285994426
26163588300,-0.06037460058741776
26161405100,-0.3265548166816069
26161412000,-0.06690059037236765
26161416000,-0.17655595701839227
26161410100,-0.07326321086020963
26161404400,-0.3383139697641283
26093744400,0.08674393225696593
26163534300,0.29569964144945177
26161404200,-0.2903318792669833
26161414000,-0.24081573258315606
26161448000,0.0930336177437393
26161415200,-0.16857776755840065
26093743300,-0.030357069610415278
26161421100,-0.16578365911004295
26147651100,-0.011650933744080279
26161412600,-0.05568360628562376
26163562500,-0.29564130676462724
26125130100,-0.20809771682071332
26125171200,-0.21467670161388983
26163523800,-0.2088283152333753
26125150400,-0.06850942734843676
26163537700,-0.09462047863514111
26163537800,-0.1907491655880448
26163534700,-0.14922595611535155
26163533000,-0.36773833646766896
26099228100,-0.3443610615554577
26099230902,-0.17083540709364106
26125183700,-0.1458970920148753
26125981200,-0.37995640047154444
26163519300,-0.13831310558458304
26099231900,-0.17234576583001454
26163519200,-0.14745194315587484
26163984200,-0.24530784668682679
26163546100,-0.1214170103611922
26163536100,-0.018933438748849847
26099245000,-0.16317408761908872
26125180100,-0.1151373171745767
26163512800,-0.1132916703894873
26125181100,-0.2738845893587164
26163531800,-0.039480587661272194
26163534800,-0.13565724034023924
26147637200,0.027889906559777553
26163545200,0.14904897854830654
26163530500,-0.2242077214012133
26163539600,-0.10743924911061539
26099215300,-0.2963890561395186
26163500100,-0.06217272466301089
26099262600,-0.2207519912597129
26125184100,-0.2774983485623391
26163542300,-0.08097120650279803
26163536700,-0.18635368585987674
26163552000,0.46353242942849293
26125173000,-0.3006045339233049
26163508000,-0.10517320151399824
26125170400,-0.29115803577334703
26163506100,-0.24340906780197738
26163536400,-0.15851552320537662
26163507100,-0.0481198124211175
26163506300,-0.3381179638846024
26099256200,-0.10523148533846598
26099254200,-0.2748385083365892
26099222106,-0.17715969212323304
26099222500,-0.2793605315526142
26099225701,-0.18664522726706517
26099250800,-0.11344959466231318
26099982100,-0.10624968696627879
26147633200,0.10849372117969029
26125183900,-0.12538007958267866
26099251700,-0.26021387551144604
26163516700,-0.0629981395901091
26099230200,-0.1360030242350111
26099214000,-0.21066767043304258
26147648000,-0.15741548551512116
26125122700,-0.031408840962160255
26099258300,-0.2262470029342343
26163504300,0.025248709259161468
26163542500,-0.20430036756277425
26163570400,-0.05769853233179691
26099244000,-0.02312273063697736
26099256500,-0.1168033370023179
26099252100,-0.12479606506973677
26099240802,-0.11821539011706358
26147655600,0.06039577969127639
26147644000,0.05034163705058165
26147658500,0.07921745246410448
26099247400,-0.2221470635021281
26099247301,-0.012295651614315962
26099218002,-0.2059140686969914
26125121500,-0.049203763855840764
26147637300,0.0827390389810927
26099258200,-0.20789208962124164
26099258900,-0.20930021600343646
26099224500,-0.20898083125869546
26125145400,-0.22092750377592657
26125191000,-0.13761746760499438
26163540800,0.04658911726494521
26099260600,-0.2273768591670149
26099250600,-0.07406176875183282
26125193600,-0.14849266731791333
26099247500,-0.1322159015132217
26099980100,-0.3613578782139494
26099231100,-0.14221632087804442
26125184300,-0.138129014059072
26125173300,-0.09806332863152652
26163536200,-0.18502756561110073
26147657100,0.035112160245419397
26147626001,0.12601481538104498
26163543400,-0.013659830001903505
26163526400,0.02648348728876283
26163523400,-0.009984740171741183
26147627000,0.18204138838955392
26147640200,0.02873116383059453
26163550300,0.05742879567918773
26147624000,-0.011513486035924952
26147655100,0.09581684324422482
26147652600,0.043503049001600486
26163553200,0.09020200034324063
26099220002,-0.06254366045647677
26147646000,0.13203285507774004
26099247100,-0.35148535318346485
26147647000,-0.08019335036586986
26147628000,0.17696596317572622
26147630400,0.1017734413195299
26147623000,0.11350536311767745
26147631100,0.03785893438211174
26147632000,0.1338290238689664
26099216000,-0.0374248791426425
26099223902,-0.22493015899644545
26099230604,-0.20663710743574523
26099230603,-0.23168046464951572
26163513700,-0.07686488028918999
26099255700,-0.14771600223622333
26099240801,-0.0006613313965496092
26099231500,-0.15758046533565245
26099230800,-0.12152756156118388
26099221200,-0.16681025416514472
26099240900,-0.15729025782350364
26099252000,-0.17191919463841507
26099250300,-0.1588735313903747
26099250200,-0.08467577487179681
26099217000,-0.0838666087337167
26099251300,-0.11243062588963534
26147640600,-0.002942924242726502
26163524300,-0.19686002923207907
26147652100,0.06394818862965448
26099258000,-0.14077492208565637
26147650200,-0.0567830107039843
26147629000,-0.11807502567242135
26099220004,-0.08672611239103901
26147634100,0.062338790974980164
26163532700,-0.05105729394404025
26099241600,-0.2558152364931875
26099224102,-0.08684837551400051
26099250700,-0.27185852637962704
26147989000,-0.44707378584219143
26099260200,-0.1898925313119262
26163526200,-0.009980520720441746
26099250100,-0.08972737220716787
26125144600,-0.14551277448398411
26099240601,-0.21755280853600267
26125141001,-0.20351911526639455
26163500800,-0.07819680129163298
26163531100,0.04024887375952793
26099223500,-0.15301857740141248
26125193000,0.15681741766710564
26099222104,-0.06122046001556401
26099247302,-0.27239265156198694
26163503100,0.0117270817194425
26099250900,-0.14223889379511803
26099251800,-0.17455554260593623
26125128800,-0.30844423156523615
26099221500,-0.30847055760115516
26099225100,-0.14088998341052644
26163540400,-0.14620999103382698
26161400700,-0.32482547566813186
26099260400,-0.24550303772982798
26099251400,-0.10297744245653254
26099251600,-0.12584875743980567
26099251500,-0.1683830030496689
26163502700,0.007853428195488435
26099224201,-0.21709151961068593
26163501900,-0.05171334577302779
26163516000,-0.017207237933462845
26163504100,-0.11661221700385338
26163500500,0.04061644486733782
26163515200,-0.2313779942672857
26163503600,-0.001107349054408335
26163516900,-0.08849634701506379
26163513800,-0.059319127610072526
26163501000,-0.06603057792553495
26163534200,-0.24507221017171194
26163500400,-0.24401038687096746
26163502000,-0.16768276452742922
26163501200,-0.1323937854934351
26099251900,-0.16348480980969168
26163530800,-0.16211570813908832
26147645000,0.059504922251487305
26099260700,-0.31958941593474194
26099223803,-0.04714923949886762
26099232301,-0.18968187887887178
26099256400,-0.04704278803798384
26163525900,-0.2804780915755349
26099261601,-0.28672674533767417
26163507300,0.11652690044343397
26163552400,0.17847330105471848
26163506800,-0.18296784001890953
26163531400,-0.09573480679303645
26163522300,-0.20934887929362336
26125145100,-0.05600186939982743
26099261900,-0.3056964380804525
26163514200,0.023177749221468934
26163500700,-0.02329132286632687
26163500600,-0.06230646755938691
26163534400,0.036088850989414785
26163986300,-0.46091196120356387
26163987000,-0.24326984726697942
26163521800,-0.15994972259116275
26163596300,-0.14028748276533118
26163524001,-0.08446275986780363
26163523300,0.33726612766797354
26163982101,-0.1614133336473182
26125981100,-0.5197040964587256
26125196600,-0.11539016768906452
26099260100,-0.08807449350488224
26163550200,-0.11606242079469652
26125153000,-0.1815280472131964
26163520400,-0.052899864318423084
26125180200,-0.21670210875043214
26163531501,-0.07200087321398277
26163984100,-0.39168400014761157
26163524101,0.011948722429157514
26163501400,-0.07429659425138095
26163985500,-0.45571145196050034
26163507500,-0.10796462032476038
26163553100,-0.08735820332819151
26163525800,0.1105938360120372
26163546600,0.055142304947297244
26163533100,-0.18950362055940614
26099224300,-0.17137557114841193
26163983600,-0.5053837340514127
26163588002,-0.05856287722329876
26163571600,-0.2814278719610151
26099263800,-0.2073775048666023
26099230700,-0.1618080996380718
26163546000,-0.13177090606571393
26163503900,-0.04435707756390884
26125123100,-0.01388474221032492
26163533200,-0.022909301945826348
26163985900,-0.29710270017517054
26161400500,-0.16772340118561968
26163535700,-0.10019406202111243
26161404100,-0.5569022697566633
26161445000,-0.08091001834982374
26161980400,-0.21841222347887043
26161400800,-0.2685313480478172
26161403500,-0.012092584325691142
26093733100,-0.14213335683420544
26161402601,0.2788013378983621
26161404300,-0.1843171585302555
26093740600,-0.2575749564633116
26161980600,-0.0019000095717500477
26099256100,-0.08200902040605909
26163556600,-0.14290473613660076
26093742700,-0.07610049409608496
26163982302,0.24122568488715085
26163539700,-0.0981542254586816
26163564700,-0.06465185542469497
26163986200,0.005052089387216566
26163531200,-0.20841794396462804
26161410500,-0.16664538985366872
26161410400,-0.06469892793805646
26125192500,-0.1393235891362595
26125167900,0.011441248394925461
26163546700,-0.08049678505331041
26163986600,0.1818531762253418
26163514500,-0.348058297780878
26163504400,-0.07653508948905949
26163543500,-0.02096638397262491
26093744700,-0.07300206035475516
26163546201,-0.018449123579554843
26163538800,-0.060118783399653486
26163544200,0.12547036089344182
26163507200,0.1599060001149599
26163981700,-0.4932354492390836
26163986502,-0.5455933354735557
26125981000,-0.31335367625005534
26163986100,0.4761520624720242
26163983200,-0.34641394225934374
26093712602,-0.030993024100675004
26163513200,-0.07844599646698064
26163982301,-0.4064311506677207
26163544800,0.010687501344284592
26163985600,-0.13197951764090748
26163986400,0.39666830131653924
26163982600,-0.4535797961003548
